,Title,Link,Genre,Author,Description
298,18 Quy Luật Bất Biến Phát Triển Danh Tiếng Thương Hiệu,https://khosachonline.com/sach/18-quy-luat-bat-bien-phat-trien-danh-tieng-thuong-hieu,Kinh Tế - Quản Lý,Ronald J. Alsop,"Các nhà điều hành của những công ty có danh tiếng tốt hẳn đang cảm thấy khá cô đơn vào lúc này - bởi các vụ bê bối đã lần lượt hạ bệ hoặc làm ô danh hết công ty này đến công ty khác chỉ vì một số nhà điều hành hoa mắt vì những món lợi nhuận kết xù. Tầm nhìn về danh tiếng - thứ tài sản lâu dài và quý giá nhất của công ty - cũng bị che khuất. Họ chỉ biết sống cho hiện tại và vô tình huỷ hoại danh tiếng của chính công ty mình. Việc quản lý danh tiếng mang tính nghệ thuật nhiều hơn là khoa học, nhưng vẫn có những nguyên tắc và hướng dẫn được hệ thống lại. Cuốn sách 18 Quy Luật Bất Biến Phát Triển Danh Tiếng Thương Hiệu được chia làm 3 phần và có vai trò như một bản chỉ dẫn giúp tăng tối đa lợi ích từ thứ tài sản quý giá nhất của bạn. Những ví dụ chi tiết trong sách đã minh hoạ lợi ích của một danh tiếng tốt, cũng như hậu quả của danh tiếng xấu, đồng thời giới thiệu những biện pháp cụ thể nhằm bảo vệ tiếng tốt và khắc phục tiếng xấu. Cuốn sách còn đào sâu một số ""vấn đề nóng"" như đạo đức, tinh thần công dân của doanh nghiệp và tác động của Internet đối với danh tiếng. Bên cạnh một số bảng xếp hạng danh tiếng tốt nhất và tệ nhất, cuốn sách này còn phân tích phản ứng và lối hành xử của các công ty, như việc Merrill Lynch nỗ lực khôi phục hình ảnh của mình, và những bài học đáng giá từ vụ Martha Stewar làm tổn hại chính công ty của bà."
299,Đi Tìm Niềm Tin Thời Internet,https://khosachonline.com/sach/di-tim-niem-tin-thoi-internet,Kinh Tế - Quản Lý,Alan Phan,"Thời đại thông tin với sự trợ giúp đắc lực của Internet tạo ra một thế giới phẳng về kiến thức, bởi lẽ ai cũng có khả năng tiếp cận thông tin dưới nhiều góc cạnh khác nhau. Nhưng tiếp cận dựa trên cách nhìn có đúng đắn không, có đưa ra lời giải gì không cho những vấn đề thực tại hay không… thì không phải ai cũng làm được. TS. Alan Phan nằm trong số ít những người làm được điều đó. Đi tìm niềm tin thời Internet” đặt ra hai mặt của một vấn đề đáng suy ngẫm: Chúng ta sống trong thời đại của Internet, thông tin đầy rẫy nhưng không phải cái gì cũng đáng tin; khi thông tin tràn ngập đủ loại, chúng ta dễ bị “tung hỏa mù”, lạc lối giữa cả rừng thông điệp chồng chéo, đan xen, nhập nhằng, rối rắm… Không biết phải nên tin cái gì và không tin cái gì. Cho nên, lẽ dĩ nhiên phải đi tìm niềm tin để định hướng cho nhận thức của mình."
300,Đừng hoang tưởng về biển lớn,https://khosachonline.com/sach/dung-hoang-tuong-ve-bien-lon,Kinh Tế - Quản Lý,Alan Phan,"Đừng hoang tưởng về biển lớn – TS Alan Phan là những góc nhìn gần, thực tiễn về ""biển lớn"", là tập hợp những trải nghiệm được rút ra từ suốt cuộc đời hơn 40 năm bôn ba khắp năm châu làm ăn kinh tế của ông. Vẫn là văn phong sâu lắng, nhưng không kém phần hóm hỉnh, viết về kinh tế mà sinh động, thú vị, chứ không hề cứng nhắc khô khan, vốn đã thân quen với những độc giả “ruột” của Góc nhìn Alan. Thế giới hội nhập và những cơ chế có phần cởi mở, khuyến khích của Việt Nam với việc đầu tư và gia nhập thị trường thế giới, nhiều doanh nhân muốn vươn mình ra biển lớn để cạnh tranh và tự khẳng định. Song chỉ có một số ít trong đó có thể bứt phá khỏi “những lũy tre làng”. Sự thất bại của nhiều doanh nghiệp Việt trên thị trường quốc tế bắt nguồn từ sự thiếu hiểu biết, lối tư duy dập khuôn, sáo mòn. Họ nhìn thấy những điểm yếu của mình nhưng lại không chịu thay đổi tư duy cá nhân để thực sự giải quyết các vấn đề ấy. “Tư duy này rất cần cho doanh nhân Việt vì nó phải khác hẳn những gì họ đã học, đã quen và đã tạo sự thành công cho họ ở quê nhà. Tư duy này rất cần vì nó đem lại cho doanh nghiệp sự trung thực và minh bạch, cũng như những chuẩn mực đạo đức kỹ cương, để thành công bền vững. Tư duy này sẽ giúp họ vựơt qua những định kiến sai lầm về thất bại nghèo khó, sáng tạo hay cách giao tiếp với đối tác, khách hàng và đối thủ. Một thí dụ nhỏ nhoi: nếu bạn hỏi một doanh nhân Việt là làm ngành gì dễ làm nhất trong kinh doanh, có lẽ họ sẽ trả lời là mở quán ăn. Đây lại là một công việc hết sức khó khăn tại Mỹ vì những đòi hỏi về luật lệ, vì sức canh tranh rất cao, vì sự khó tính của khách hàng. Trong khi đó, nếu hỏi một doanh nhân Mỹ là ngành gì dễ thưc hiện nhất khi khởi nghiệp, họ sẽ nói là ngành báo chí, xuất bản…vì hiến pháp Mỹ cấm nhà nước không được động đến ngành nghề này (do đó, bạn không cần phải xin phép để làm). Tại Mỹ, những quy tắc về quản trị, về quan hệ với quan chức, về tiếp thị, về gây vốn, về pháp lý, về nhân viên, về chất lượng sản phẩm, về phí tổn điều hành… gần như ngược lại tất cả những gì hiện đang áp dụng tại Việt Nam. Môi trường kinh doanh tại Trung Quốc thì gần gũi hơn với xứ ta, nhưng tôi không nghĩ một doanh nghiệp lớn, nhỏ nào của Việt Nam có thể cạnh tranh hữu hiệu tại sân chơi của họ.” (Alan Phan) Cuốn sách “Đừng hoang tưởng về biển lớn” – TS Alan Phan là những góc nhìn gần, thực tiễn về ""biển lớn"", là tập hợp những trải nghiệm được rút ra từ suốt cuộc đời hơn 40 năm bôn ba khắp năm châu làm ăn kinh tế của ông. Vẫn là văn phong sâu lắng, nhưng không kém phần hóm hỉnh, viết về kinh tế mà sinh động, thú vị, chứ không hề cứng nhắc khô khan, vốn đã thân quen với những độc giả “ruột” của Góc nhìn Alan. “Khi tư duy mình không còn những hoang tưởng hời hợt và những lạc quan phi lý về biển lớn, thì khi đó chúng ta mới đủ bình tĩnh và nghiêm túc để phác họa một chương trình ra khơi thực tế, khả thi.” - Alan Phan"
301,Tại sao khách hàng không làm những gì bạn muốn họ làm,https://khosachonline.com/sach/tai-sao-khach-hang-khong-lam-nhung-gi-ban-muon-ho-lam,Kinh Tế - Quản Lý,Ferdinand Fournies,"Nội dung của cuốn sách Tại Sao Khách Hàng Không làm Những Gì Bạn Muốn Họ Làm (24 Giải Đáp Để Khắc Phục Các Vấn Đề Thông Thường Trong Việc Bán Hàng) gồm có các mục sau: Tại sao khách hàng không làm điều bạn muốn họ làm. Đặt trọng tâm trở thành một người chuyên nghiệp. Khởi sự với các tình huống và các chiến lược. Thấu hiểu sự thờ ơ, rồi tìm hiểu các nhu cầu. Tập chung vào khách hàng có tiềm năng cao nhất. Chỉ đặt kế hoạch cho việc bán hàng trong tương lai. Gợi mở suy nghĩ của khách hàng. Phát hiện các nhu cầu cảu khách hàng. Thông tin các lợi ích của sản phẩm cho khách hàng. Thiết lập quan hệ. Xác định những gì bạn muốn khách hàng làm. Phải đảm bảo rằng khách hàng hiểu được. Tìm sự tin cậy qua minh chứng. Đối phó với những vấn đề đã được tiên liệu. Vượt qua các trở ngại cho việc mua hàng. Làm việc để vượt qua các nhận xét tiêu cực. Theo dõi sát sao các hành động của khách hàng. Hỗ trợ các vấn đề theo thứ tự ưu tiên. Hướng dẫn khách hàng quyết định mua. Làm việc với người ra quyết định trực tiếp hoặc gián tiếp. Giúp khách hàng mua một cách sáng suốt. Hướng đến sự thỏa mãn, trước và sau khi bán hàng. Làm việc cho thương lượng suôn sẻ. Phối gợp hành động. Phụ lục cẩm nang hướng dẫn bán hàng chuyên nghiệp"
302,Bí quyết thành công của tập đoàn Microsoft,https://khosachonline.com/sach/bi-quyet-thanh-cong-cua-tap-doan-microsoft,Kinh Tế - Quản Lý,Stephen - Paul Andrews,"Là người đồng sáng lập, chủ tịch, giám đốc điều hành Microsoft - công ty phần mềm máy tính cá nhân hàng đầu thế giới - Bill Gates dự định công bố sự ra đời của sản phẩm Microsoft Windows mới nhất. Trước đó, sản phẩm này đã được tung ra 4 hay 5 lần, nhưng không mấy thành công. Tuy nhiên, hiện nay...Vào ngày ông sinh ra (28-10-1955), trên thế giới đã có gần 500 máy tính điện tử, tổng giá trị bán lẻ lên tới 200 triệu đô-la và thuật ngữ ""phần mềm"" vẫn chưa được ra đời. Qua nhiều năm, kể từ khi ông học trong trường trung học, năm 1968, khi lần đầu tiên đặt tay vào một bàn phím máy tính, Bill Gates không ngừng thay đổi chính mình, cũng như công ty mình, đem hết sức mình để tạo ra được, dành được và giữ vững được Microsoft. Hiện nay ông đứng đầu danh sách những cá nhân giàu có nhất trên thế giới với tài sản lên tới gần 50 tỷ đô-la. Ông có được thành công này tất cả nhờ vào cuộc cách mạng điện tử mà ông đã góp phần tạo ra.Sự thống trị của Gates trong vương quốc phần mềm đã mở rộng sang biên giới của phần cứng. Những quyết định của ông về việc máy móc nào nên khuyến khích sử dụng và máy móc nào nên bỏ đi có thể giúp thành lập các công ty, hoặc ngược lại, làm một số công ty phá sản. Và, dù được trời ban cho trí thông minh và tài kinh doanh bẩm sinh, nhưng Bill lại là một người rất rụt rè và điều đó khiến ngay cả vợ ông, Bennet cũng rất lấy làm ngạc nhiên khi lần đầu tiên biết được điều đó..."
303,Henry Ford Và Ford - Đặt Thế Giới Lên 4 Bánh Xe,https://khosachonline.com/sach/henry-ford-va-ford-dat-the-gioi-len-4-banh-xe,Kinh Tế - Quản Lý,Lê Minh Toàn,"Henry Ford Và Ford - Đặt Thế Giới Lên 4 Bánh Xe (Bộ Sách Đạo Kinh Việt Nam Và Thế Giới): Cả thế giới đang di chuyển trên những chiếc xe bốn bánh có gắn động cơ. Không chỉ Mỹ hay Châu Âu - cái nôi của những sáng chế đầu tiên về xe hơi, mà ngay cả rất nhiều nước Châu Á, ôtô- đã trở thành một vật dụng quen thuộc của các gia đình. Có nhận định rằng, ôtô đã làm thay đổi rất lớn lối sống của người Mỹ tới mức kh1o có thể tưởng tượng rằng họ có thể sống mà không có nó. Ôtô cũng không phải là giấc mơ xa với với những người có thu nhập trung bình nữa. Nếu chúng ta đi ngược về quá khứ, vào những năm đầu thế kỷ XX, buổi đầu của nền công nghiệp xe hơi thì sẽ thấy một sự tương phản rất lớn. Thời đó, những chiếc xe hơi là cả một gia tài lớn đối với một người trung lưu ở Mỹ và Châu Âu. Xe hơi như một thứ đồ chơi của giới thượng lưu, một biểu tượng của sự xa hoa dành riêng cho giới quý tộc. Những hãng sản xuất xe hơi đã hốt bạc một cách ""nhẹ nhàng"" trên các sản phẩm dành cho nhà giàu. Chẳng ai dại dột phổ biến công nghệ hay tìm cách làm cho các sản phẩm phong phú hơn, vì như vậy họ sẽ phải bỏ ra nhiều công sưc hơn để làm ra một sản phẩm bằng cách lắm tiền là phương châm kinh doanh của các hãng xe hơi thời đó. Một cá nhân vĩ đại là người biết đặt lên vai mình một sứ mệnh đối với xã hội mà anh ta đang sống. Henry Ford đã đặt lên vai mình một sứ mênh cao cả: góp phần làm đại chúng hoá xe hơi trên toànthế giới. Đó không phải là giấc mơ xa xăm, mà nó đã được hiện thực hoá ngay sau khi Ford Motor ra đời trên thị trường chưa đầy 20 năm. Quả thực đó là một bước tiến kỳ diệu. Henry Ford, vị thánh ấy đã làm gì và đã làm như thế nào? Cuốn sách nhỏ bé này sẽ hé lộ về Ford, không phải là chân dung về ông, mà về những gì ông đã làm để giúp cho chiếc xe trở thành phương tiện của đại chúng."
304,Bí quyết thành công của các triệu phú trẻ Hàn Quốc,https://khosachonline.com/sach/bi-quyet-thanh-cong-cua-cac-trieu-phu-tre-han-quoc,Kinh Tế - Quản Lý,Park Yong Seok,"Giữa thời lạm phát, kinh tế tăng trưởng thấp, cung vượt cầu, muốn thành công nhanh chóng thì không gì khác hơn là nhắm vào thị trường có sức hấp dẫn đầu tư lớn. Đó là chiến lược làm giàu rõ nét nhất của các triệu phú trẻ Hàn Quốc. Để thực hiện điều đó, giới triệu phú trẻ đều có chung một ý kiến họ phải lập kế hoạch đa dạng về thị trường đầu tư và mặt hàng đầu tư như cổ phiếu, trái phiếu, ngoại hối, đầu tư ra nước ngoài… dựa trên nền tảng là thị trường bất động sản truyền thống. Khác với tầm nhìn và chiến lược của các triệu phú thời trước, những người đã phải tiết kiệm từng đồng suốt hàng chục năm ròng, Hàn Quốc ngày nay nổi lên lớp triệu phú trẻ với tư duy đột phá. Một báo cáo thú vị mang tựa đề “Thế giới người giàu” (World Wealth Report) do công ty đầu tư Merrill Lynch của Mỹ và công ty tư vấn Cap Gemini Ernst & Young của Pháp công bố tháng 6 năm 2006, tính đến cuối năm 2004 số người có tài sản ròng lớn (trên 1 triệu USD, chưa kể nhà) ở Hàn Quốc là 71.000 người. Nếu căn cứ vào dân số Hàn Quốc là 47,254 triệu người vào năm 2005, như vậy cứ 666 người Hàn Quốc thì có một triệu phú. Tác giả cuốn sách, Park Yong Seok đã chọn ra 681 người trong số gần 1% dân số của đất nước Hàn Quốc để nghiên cứu, ghi chép lại những câu chuyện thực tế của họ và viết nên cuốn sách ""Bí quyết thành công của các triệu phú trẻ Hàn Quốc""."
305,Dạy con làm giàu - Tập 13,https://khosachonline.com/sach/day-con-lam-giau-tap-13,Kinh Tế - Quản Lý,Robert Kiyosaki - Sharon Lechter,Dạy Con Làm Giàu XIII - Nâng Cao Chỉ Số IQ Tài Chính
306,Dạy Con Làm Giàu - Tập 12,https://khosachonline.com/sach/day-con-lam-giau-tap-12,Kinh Tế - Quản Lý,Robert Kiyosaki - Sharon Lechter,Dạy Con Làm Giàu XII - Xây Dựng Con Thuyền Tài Chính Của Bạn
307,Dạy Con Làm Giàu - Tập 11,https://khosachonline.com/sach/day-con-lam-giau-tap-11,Kinh Tế - Quản Lý,Robert Kiyosaki - Sharon Lechter,Dạy Con Làm Giàu XI - Trường Dạy Kinh Doanh Cho Những Người Thích Giúp Đỡ Người Khác
308,Dạy Con Làm Giàu - Tập 10,https://khosachonline.com/sach/day-con-lam-giau-tap-10,Kinh Tế - Quản Lý,Robert Kiyosaki - Sharon Lechter,Dạy Con Làm Giàu Tập 10 - Trước Khi Bạn Thôi Việc
309,Dạy Con Làm Giàu - Tập 9,https://khosachonline.com/sach/day-con-lam-giau-tap-9,Kinh Tế - Quản Lý,Robert Kiyosaki - Sharon Lechter,Dạy Con Làm Giàu IX - Những Bí Mật Về Tiền Bạc
310,Dạy Con Làm Giàu - Tập 8,https://khosachonline.com/sach/day-con-lam-giau-tap-8,Kinh Tế - Quản Lý,Robert Kiyosaki - Sharon Lechter,Dạy Con Làm Giàu VIII - Để Có Những Đồng Tiền Tích Cực
311,Dạy Con Làm Giàu - Tập 7,https://khosachonline.com/sach/day-con-lam-giau-tap-7,Kinh Tế - Quản Lý,Robert Kiyosaki - Sharon Lechter,Dạy Con Làm Giàu VII - Ai Đã Lấy Tiền Của Tôi?
312,50 Công Ty Làm Thay Đổi Thế Giới,https://khosachonline.com/sach/50-cong-ty-la-m-thay-do-i-the-gio-i,Kinh Tế - Quản Lý,Howard Rothman,"Một quyển sách tuyệt vời dành cho tất cả những ai quan tâm đến những thay đổi sâu sắc mà các công ty hàng đầu thế giới đã tạo ra đối với cuộc sống và diện mạo hành tinh chúng ta. 50 Công ty làm thay đổi thế giới chỉ ra những bí quyết mà các công ty lớn nhất mọi thời đại đã từng sử dụng để đi đến thành công. Đây là những công ty có bước đi đột phá, tạo ra xu hướng mới mẻ qua việc áp dụng các phương pháp quản trị kinh doanh hiệu quả và luôn kích thích sự sáng tạo. 50 Công ty làm thay đổi thế giới là một quyển sách thực sự giá trị cho những người đang và sẽ giữ vị trí điều hành doanh nghiệp vì những bài học quý giá mà nó chứa đựng bên trong. Cuốn sách cũng mang lại rất nhiều điều bổ ích và thú vị cho những ai ham mê nghiên cứu lịch sử và yêu thích những câu chuyện đầy cảm hứng về tài năng, sự sáng tạo và tinh thần làm việc hiệu quả của những con người kiệt xuất. Làm thế nào 50 công ty này có thể thay đổi thế giới? Bạn sẽ được cung cấp thông tin về cấu trúc tổng thể của ngành kinh doanh cùng với cấu trúc xã hội trong vài thập kỷ gần đây để tìm ra câu trả lời. Bạn sẽ gặp gỡ những con người có tầm nhìn rộng, ý chí mạnh mẽ, lòng can đảm không giới hạn và sự tận tâm tuyệt đối trong công việc. Họ là những người luôn nỗ lực hết mình để tìm ra ý tưởng mới và dẫn dắt công ty của họ đi đến thành công. Chính xác hơn, họ chính là nguồn sức mạnh thực sự làm thay đổi thế giới mà chúng ta đang sống."
313,Xây Dựng Nhóm Và Làm Việc Hiệu Quả,https://khosachonline.com/sach/xay-dung-nhom-va-lam-viec-hieu-qua,Kinh Tế - Quản Lý,Harvard Business School Press,"Nỗ lực vượt trội của nhóm Apollo đã đưa con người đặt chân lên mặt trăng lần đầu tiên vào năm 1969. Sự sáng tạo của nhóm kỹ sư hãng IBM đã giúp con người lần đầu tiên được tiếp xúc với những chiếc máy tính cá nhân. Sự đồng tâm hiệp lực để thiết kế ra mẫu xe khách mới của nhóm Taurus đã cứu công ty Ford thoát khỏi tình trạng sa sút nghiêm trọng vào năm 1980 và mẫu xe này đã nhanh chóng trở thành loại xe bán chạy nhất ở Bắc Mỹ… Đây chỉ là một vài thành quả điển hình mà các nhóm làm việc đã tạo ra được. Trong kinh doanh, khái niệm nhóm làm việc ngày càng trở nên phổ biến và được sử dụng nhiều ở các công ty, tổ chức. Trong thực tế kinh doanh, không chỉ phải luôn giải quyết những tình huống kịch tính, đòi hỏi phải lập tức đưa ra những quyết định đúng đắn, kịp thời mà chắc chắn chúng ta còn phải đối mặt với những tình huống cần phải làm việc theo nhóm. Vậy bạn cảm thấy mình đã sẵn sàng đến mức độ nào để tổ chức và dẫn dắt công việc theo nhóm? Bạn đã làm quen với những đặc điểm của một nhóm thành công chưa? Công việc của nhóm cần phối hợp với công việc của toàn bộ tổ chức ở khía cạnh nào? Bạn có nắm vững vai trò của trưởng nhóm, các thành viên và nhà tài trợ khi theo đuổi các mục tiêu của nhóm không? Bạn đang tìm kiếm điều gì khi tuyển chọn các thành viên cho nhóm của mình? Những câu hỏi này sẽ được giải đáp trong cuốn sách Xây dựng Nhóm làm việc Hiệu quả. Cuốn sách sẽ đem đến cho độc giả những hướng dẫn, kiến thức cần thiết, giúp làm việc hiệu quả hơn trong vai trò nhà tài trợ, trưởng nhóm hay thành viên của một nhóm."
314,Bí quyết gây dựng cơ nghiệp bạc tỷ,https://khosachonline.com/sach/bi-quyet-gay-dung-co-nghiep-bac-ty,Kinh Tế - Quản Lý,Adam Khoo,"Bạn nuôi một khát khao cháy bỏng muốn xây dựng một doanh nghiệp thành công của riêng mình? Bạn muốn tự tay tạo ra nguồn tài chính dồi dào, sự tự do và sự bảo đảm suốt đời mà doanh nghiệp của bạn mang lại? Trong quyển sách ""Bí quyết gây dựng cơ nghiệp bạc tỷ"" này, Adam Khoo sẽ tiết lộ những bí quyết đã giúp anh xây dựng một cơ nghiệp hàng triệu đô từ tay trắng. Điều tuyệt vời nhất là bạn không cần phải sở hữu thật nhiều tiền để đầu tư, cũng không cần có bằng cấp cao siêu hoặc nhiều năm kinh nghiệm Dù bạn mới bắt đầu khởi nghiệp hay đã là một doanh nhân từng trải quyển sách này cũng sẽ mang đến cho bạn những ý tưởng và chiến lược ưu việt, mạnh mẽ để nâng cao doanh thu và lợi nhuận của bạn theo cấp số nhân"
315,Lời thú tội của một sát thủ kinh tế,https://khosachonline.com/sach/loi-thu-toi-cua-mot-sat-thu-kinh-te,Kinh Tế - Quản Lý,John Perkins,"Tôi viết những dòng đó vào năm 1982 để mở đầu cho cuốn sách có tiêu đề là Lương tâm của một sát thủ kinh tế. Cuốn sách này dành tặng cho hai vị tổng thống của hai nước đã từng là khách hàng của tôi, những người mà tôi đã kính trọng và luôn coi như ruột thịt – Jaime Roldós (Tổng thống Êcuađo) và Omar Torijos (Tổng thống Panama). Cả hai đã mất trong những vụ tai nạn khủng khiếp. Cái chết của họ không phải là ngẫu nhiên. Họ bị ám sát vì họ đã đứng lên chống lại phe phái các công ty, chính phủ và các trùm ngân hàng, những người có chung mục tiêu là thống trị toàn cầu. Những sát thủ kinh tế chúng tôi đã không thể mua chuộc được Roldós và Torrijos, và vì thế một loại sát thủ khác, những tên giết người thực sự của CIA, những kẻ luôn đi sau chúng tôi, đã vào cuộc."
316,Ác mộng đại khủng hoảng 1929,https://khosachonline.com/sach/ac-mong-dai-khung-hoang-1929,Kinh Tế - Quản Lý,John Kenneth Galbraith,"Mỗi lần cuốn sách chuẩn bị rời nhà in để đến các hiệu sách, thì một đợt đầu cơ, một bong bóng hay một rủi ro nào đó lại khơi dậy sự quan tâm của công chúng đến lịch sử của những hiện tượng này: câu chuyện bùng nổ và suy thoái của thời hiện đại, nguyên nhân dẫn đến những cuộc khủng hoảng lớn nhất trong lịch sử."
317,Dốc Hết Trái Tim - Cách Starbucks Xây Dựng Công Ty Bằng Từng Tách Cà Phê,https://khosachonline.com/sach/doc-het-trai-tim-cach-starbucks-xay-dung-cong-ty-bang-tung-tach-ca-phe,Kinh Tế - Quản Lý,Howard Schultz,"Thành công của Công ty Cà phê Starbucks là một trong những câu chuyện kỳ diệu nhất về kinh doanh trong suốt nhiều thập kỷ. Một cửa hàng nhỏ ven sông ở Seattle rốt cuộc lại lớn mạnh và phát triển nên hơn một ngàn sáu trăm cửa hàng trên khắp thế giới và mỗi ngày lại có thêm một cửa hàng mới mọc lên. Tuyệt vời hơn cả, Starbucks đã thành công trong việc giữ vững cam kết về chất lượng sản phẩm ưu việt và mang lại những gì tốt đẹp nhất cho nhân viên của mình."
318,Quân Vương - Thuật trị nước,https://khosachonline.com/sach/quan-vuong-thuat-tri-nuoc,Kinh Tế - Quản Lý,Niccolo Machiavelli,"Chỉ trong một cuốn sách nhỏ của Machiavelli đã hội tụ những nguyên tắc làm nền móng cho khoa học quản trị nói chung và chính trị học nói riêng.
Người ta sẽ luôn luôn đọc Quân vương chừng nào con người vẫn chưa thôi trò chơi nguy hiểm nhưng hấp dẫn có cái tên “chính trị”.
Qua cuốn sách, độc giả sẽ tìm ra chân dung một vị quân vương hình mẫu:
• Keo kiệt hay rộng lượng
• Độc ác hay nhân từ
• Thất hứa hay giữ lời nếu lời hứa đi ngược lại lợi ích của mình
• Phải làm gì để tránh bị dân chúng căm ghét
• Phải thực thi những hành động lớn lao để nâng cao uy tín của mình
***
Quân vương- Thuật chính trị , có thể ví như cẩm nang dành cho kẻ thừa tự còn non trẻ của một Italia suy tàn, trước khi kẻ ấy bước lên ngai vàng bị lãng quên. Thực chất, đó là tâm thư của ông dành riêng cho vị quân chủ, chứ không nhằm truyền bá rộng rãi cho dân chúng. Bản dịch Quân vương - Thuật trị nước lần này là bản dịch của dịch giả Vũ Thái Hà, hứa hẹn truyền tải sát thực nhất các nội dung trong nguyên tác của Nicolo Machiavelli. Được phóng tác từ tác phẩm kinh điển Quân vương, Giám đốc- Thuật quản trị, là chỉ dẫn dành cho những nhà điều hành trẻ, những người đang không tiếc công sức hòng lưu lại dấu ấn trong kỷ nguyên thông tin của thiên niên kỷ mới.
“… điều làm cho Quân vương không chỉ có giá trị nghệ thuật và lịch sử là cái sự thật không thể đảo ngược rằng nó bàn về các nguyên tắclớn mà ngày nay vẫn đang hướng dẫn các quốc gia và nhà cai trị trong quan hệ giữa họ với nhau và với các láng giềng.”
- trích Lời nói đầu, bản tiếng Anh

Quả thật, hiếm có cuốn sách nào thực sự “vượt thời gian” như Quân vương, cuốn sách nhỏ khiêm nhường song vô giá của Niccolò Machiavelli. Kể cả ngày nay, và kể cả dù bản thân ta không phải một quân vương hay nhà cai trị, ta vẫn có thể rút ra từ cuốn sách này những lời khuyên đầy minh triết về thuật đối nhân xử thế, có thể dựa vào cuốn sách này để hiểu hơn về động cơ ẩn sau những động thái của các chính trị gia hiện đại - tức là, dẫu ta chỉ là một thường dân “hèn mọn”, ta vẫn có tầm nhìn thấu suốt của một đấng quân vương."
319,Điểm Bùng Phát,https://khosachonline.com/sach/diem-bung-phat,Kinh Tế - Quản Lý,Malcolm Gladwell,"Điểm bùng phát là một khoảnh khắc kỳ ảo, khi một ý tưởng, một xu thế, hay một hành vi xã hội vượt qua ngưỡng nhất định - bùng phát và lan ra như ngọn lửa hoang dã. Giống như chỉ một người bị ốm cũng có thể làm khởi phát cả dịch cúm, một mục tiêu nhỏ bé nhưng chính xác hoàn toàn cũng có thể trở thành nguyên nhân thúc đẩy một xu hướng thời trang, nhân rộng việc tiêu thụ của sản phẩm, hay làm hạ tỷ lệ phạm tội...
Trong cuốn sách được độc giả chào đón nồng nhiệt này, Malcolm Gladwell đã khám phá và khai mở cho chúng ta những hiểu biết sâu sắc về hiện tượng “điểm bùng phát”, nó sẽ làm thay đổi hoàn toàn nhận thức của tất cả mọi người trên khắp thế giới về việc tiêu thụ các sản phẩm và phổ biến các ý tưởng."
320,Akio Morita Và Sony - Kiến Tạo Nền Giải Trí Tương Lai,https://khosachonline.com/sach/akio-morita-va-sony-kien-tao-nen-giai-tri-tuong-lai,Kinh Tế - Quản Lý,Lê Nguyễn,"Nhà sáng lập huyền thoại Akio Morita của Sony đã từ đống hoang tàn đổ nát của Nhật Bản sau chiến tranh bước thẳng đến tương lai của loài người bằng triết lý. Hãy cùng khám phá thế giới của con người từng muốn xây cầu nối liền Nhật Bản với phần còn lại của thế giới. Hãy cùng chia sẻ bí quyết thành công và sự vĩ đại của triết lý kinh doanh "" hành động vì nhu cầu xã hội "" của Sony."
